instance_id,sentence
modified_WilliamShakespeareHamlet_p917,en extremo contentos.
modified_WilliamShakespeareHamlet_p918,Siempre has sido tú padre de buenas nuevas.
modified_WilliamShakespeareHamlet_p919,"¡Oh! Sí ¿No es verdad? Y os puedo asegurar, venerado"
modified_WilliamShakespeareHamlet_p920,"señor, que mis acciones y mi corazón no tienen otro objeto que el servicio de"
modified_WilliamShakespeareHamlet_p921,"Dios, y el de mi Rey; y si este talento mío no ha perdido enteramente aquel"
modified_WilliamShakespeareHamlet_p922,"seguro olfato con que supo siempre rastrear asuntos políticos, pienso haber"
modified_WilliamShakespeareHamlet_p923,descubierto ya la verdadera causa de la locura del Príncipe.
modified_WilliamShakespeareHamlet_p924,"Pues dínosla, que estoy impaciente de saberla."
modified_WilliamShakespeareHamlet_p925,Será bien que deis primero audiencia a los Embajadores; mi
modified_WilliamShakespeareHamlet_p926,informe servirá de postres a este gran festín.
modified_WilliamShakespeareHamlet_p927,Tú mismo puedes ir a cumplimentarlos e introducirlos. Dice
modified_WilliamShakespeareHamlet_p928,"que ha descubierto, amada Gertrudis, la causa verdadera de la indisposición"
modified_WilliamShakespeareHamlet_p929,de tu hijo.
modified_WilliamShakespeareHamlet_p930,¡Ah! Yo dudo que él tenga otra mayor que la muerte de su
modified_WilliamShakespeareHamlet_p931,"padre, y nuestro acelerado casamiento."
modified_WilliamShakespeareHamlet_p932,Yo sabré examinarle.
modified_WilliamShakespeareHamlet_p933,Escena V
modified_WilliamShakespeareHamlet_p934,"CLAUDIO, GERTRUDIS, POLONIO, VOLTIMAN, CORNELIO,"
modified_WilliamShakespeareHamlet_p935,acompañamiento.
modified_WilliamShakespeareHamlet_p936,"Bienvenidos, amigos. Dí, Voltiman, ¿qué respondió nuestro"
modified_WilliamShakespeareHamlet_p937,"hermano, el Rey de Noruega?"
modified_WilliamShakespeareHamlet_p938,Corresponde con la más sincera amistad a vuestras
modified_WilliamShakespeareHamlet_p939,"atenciones y a vuestro ruego. Así que llegamos, mandó suspender los"
modified_WilliamShakespeareHamlet_p940,"armamentos que hacía su sobrino, fingiendo ser preparativos contra el polaco;"
modified_WilliamShakespeareHamlet_p941,"pero mejor informado después, halló ser cierto que se dirigían en ofensa"
modified_WilliamShakespeareHamlet_p942,vuestra. Indignado de que abusaran así de la impotencia a que le han reducido
modified_WilliamShakespeareHamlet_p943,"su edad y sus males, envió estrechas órdenes a Fortimbrás, que sometiéndose"
modified_WilliamShakespeareHamlet_p944,"prontamente a las reprehensiones del tío, le ha jurado por último que nunca"
modified_WilliamShakespeareHamlet_p945,más tomará las armas contra Vuestra Majestad. Satisfecho de este
modified_WilliamShakespeareHamlet_p946,"procedimiento el anciano Rey, le señala sesenta mil escudos anuales, y le"
modified_WilliamShakespeareHamlet_p947,permite emplear contra Polonia las tropas que había levantado. A este fin os
modified_WilliamShakespeareHamlet_p948,ruega concedáis paso libre por vuestros estados al ejército prevenido para tal
modified_WilliamShakespeareHamlet_p949,"empresa, bajo las condiciones de recíproca seguridad expresadas aquí."
modified_WilliamShakespeareHamlet_p950,"Está bien, leeré en tiempo más oportuno sus proposiciones, y"
modified_WilliamShakespeareHamlet_p951,reflexionaré lo que debo en este caso responderle. Entretanto os doy gracias
modified_WilliamShakespeareHamlet_p952,por el feliz desempeño de vuestro encargo. Descansad. A la noche seréis
modified_WilliamShakespeareHamlet_p953,conmigo en el festín. Tendré gusto de veros.
modified_WilliamShakespeareHamlet_p954,Escena VI
modified_WilliamShakespeareHamlet_p955,"CLAUDIO, GERTRUDIS y POLONIO"
modified_WilliamShakespeareHamlet_p956,"Este asunto se ha concluido muy bien. Mi Soberano y vos,"
modified_WilliamShakespeareHamlet_p957,"señora, explicar lo que es la dignidad de un Monarca, las obligaciones del"
modified_WilliamShakespeareHamlet_p958,"vasallo y porque el día es día, noche la noche, y tiempo el tiempo; sería gastar"
modified_WilliamShakespeareHamlet_p959,"inútilmente el día, la noche y el tiempo. Así, pues, como quiera que la"
modified_WilliamShakespeareHamlet_p960,"brevedad es el alma del talento, y que nada hay más enfadoso que los rodeos"
modified_WilliamShakespeareHamlet_p961,"y perífrasis... Seré muy breve. Vuestro noble hijo está loco; y le llamo loco,"
modified_WilliamShakespeareHamlet_p962,"porque (si en rigor se examina) ¿qué otra cosa es la locura, sino estar uno"
modified_WilliamShakespeareHamlet_p963,"enteramente loco? Pero, dejando esto aparte..."
modified_WilliamShakespeareHamlet_p964,"Al caso, Polonio, al caso y menos artificios."
modified_WilliamShakespeareHamlet_p965,"Yo os prometo, señora, que no me valgo de artificio alguno."
modified_WilliamShakespeareHamlet_p966,Es cierto que él está loco. Es cierto que es lástima y es lástima que sea cierto;
modified_WilliamShakespeareHamlet_p967,"pero dejemos a un lado esta pueril antítesis, que no quiero usar de artificios."
modified_WilliamShakespeareHamlet_p968,"Convengamos, pues, en que está loco, y ahora falta descubrir la causa de este"
modified_WilliamShakespeareHamlet_p969,"efecto, o por mejor decir, la causa de este defecto, porque este efecto"
modified_WilliamShakespeareHamlet_p970,"defectuoso, nace de una causa, y así resta considerar lo restante. Yo tengo"
modified_WilliamShakespeareHamlet_p971,"una hija... La tengo mientras es mía, que en prueba de su respeto y sumisión..."
modified_WilliamShakespeareHamlet_p972,"Notad lo que os digo... Me ha entregado esta carta. Ahora, resumid los"
modified_WilliamShakespeareHamlet_p973,hechos y sacaréis la consecuencia. Al ídolo celestial de mi alma: a la sin par
modified_WilliamShakespeareHamlet_p974,"Ofelia... Esta es una alta frase... ¡Una falta de frase, sin par! Es una falta de"
modified_WilliamShakespeareHamlet_p975,"frase, pero, oíd lo demás. Estas letras, destinadas a que su blanco y hermoso"
modified_WilliamShakespeareHamlet_p976,pecho las guarde: éstas...
modified_WilliamShakespeareHamlet_p977,¿Y esa carta se la ha enviado Hamlet?
modified_WilliamShakespeareHamlet_p978,"Bueno, ¡por cierto! Esperad un poco, seré muy fiel."
modified_WilliamShakespeareHamlet_p979,Duda que son de fuego las
modified_WilliamShakespeareHamlet_p980,"estrellas,"
modified_WilliamShakespeareHamlet_p981,duda si al sol hoy movimiento
modified_WilliamShakespeareHamlet_p982,"falta,"
modified_WilliamShakespeareHamlet_p983,"duda lo cierto, admite lo dudoso;"
modified_WilliamShakespeareHamlet_p984,pero no dudes de mi amor las
modified_WilliamShakespeareHamlet_p985,ansias.
modified_WilliamShakespeareHamlet_p986,"Estos versos aumentan mi dolor, querida Ofelia; ni sé tampoco expresar"
modified_WilliamShakespeareHamlet_p987,mis penas con arte; pero cree que te amo en extremo posible. Adiós. Tuyo
modified_WilliamShakespeareHamlet_p988,"siempre, mi adorada niña, mientras esta máquina exista. Hamlet. Mi hija, en"
modified_WilliamShakespeareHamlet_p989,"fuerza de su obediencia, me ha hecho ver esta carta, y además me ha contado"
modified_WilliamShakespeareHamlet_p990,"las solicitudes del Príncipe; según han ocurrido, con todas las circunstancias"
modified_WilliamShakespeareHamlet_p991,"del tiempo, el lugar y el modo."
modified_WilliamShakespeareHamlet_p992,¿Y ella cómo ha recibido su amor?
modified_WilliamShakespeareHamlet_p993,¿En qué opinión me tenéis?
modified_WilliamShakespeareHamlet_p994,En la de un hombre honrado y veraz.
modified_WilliamShakespeareHamlet_p995,"Y me complazco en probaros que lo soy. Pero, ¿qué"
modified_WilliamShakespeareHamlet_p996,"hubierais pensado de mí, si cuando he visto que tomaba vuelo este ardiente"
modified_WilliamShakespeareHamlet_p997,"amor...? Porque os puedo asegurar que aun antes que mi hija me hablase, ya"
modified_WilliamShakespeareHamlet_p998,lo había yo advertido... ¿Qué hubiera pensado de mí vuestra Majestad y la
modified_WilliamShakespeareHamlet_p999,"Reina que está presente, si hubiera tolerado este galanteo? ¿Si, haciéndome"
modified_WilliamShakespeareHamlet_p1000,"violencia a mí propio, hubiera permanecido silencioso y mudo, mirándolo"
modified_WilliamShakespeareHamlet_p1001,"con indiferencia? ¿Qué hubierais pensado de mí? No, señor; yo he ido en"
modified_WilliamShakespeareHamlet_p1002,"derechura al asunto, y le dije a la niña ni más ni menos. Hija, el señor Hamlet"
modified_WilliamShakespeareHamlet_p1003,es un Príncipe muy superior a tu esfera... Esto no debe pasar adelante. Y
modified_WilliamShakespeareHamlet_p1004,"después, le mandé que se encerrase en su estancia sin admitir recados, ni"
modified_WilliamShakespeareHamlet_p1005,"recibir presentes. Ella ha sabido aprovecharse de mis preceptos, y el"
modified_WilliamShakespeareHamlet_p1006,"Príncipe... (para abreviar la historia) al verse desdeñado, comenzó a padecer"
modified_WilliamShakespeareHamlet_p1007,"melancolías, después inapetencia, después vigilias, después debilidad,"
modified_WilliamShakespeareHamlet_p1008,después aturdimiento y después (por una graduación natural) la locura que le
modified_WilliamShakespeareHamlet_p1009,"saca fuera de sí, y que todos nosotros lloramos."
modified_WilliamShakespeareHamlet_p1010,"¿Creéis, señora, que esto haya pasado así?"
modified_WilliamShakespeareHamlet_p1011,Me parece bastante probable.
modified_WilliamShakespeareHamlet_p1012,"¿Ha sucedido alguna vez..., tendría gusto de saberlo...? ¿Que"
modified_WilliamShakespeareHamlet_p1013,"yo haya dicho positivamente: esto hay, y que haya resultado lo contrario?"
modified_WilliamShakespeareHamlet_p1014,No se me acuerda.
modified_WilliamShakespeareHamlet_p1015,"Pues, separadme ésta de éste, si otra cosa hubiere en el"
modified_WilliamShakespeareHamlet_p1016,"asunto... ¡Ah! Por poco que las circunstancias me ayuden, yo descubriré la"
modified_WilliamShakespeareHamlet_p1017,verdad donde quiera que se oculte; aunque el centro de la tierra la sepultara.
modified_WilliamShakespeareHamlet_p1018,¿Y cómo te parece que pudiéramos hacer nuevas
modified_WilliamShakespeareHamlet_p1019,indagaciones?
modified_WilliamShakespeareHamlet_p1020,Bien sabéis que el Príncipe suele pasearse algunas veces por
modified_WilliamShakespeareHamlet_p1021,esa galería cuatro horas enteras.
modified_WilliamShakespeareHamlet_p1022,"Es verdad, así suele hacerlo."
modified_WilliamShakespeareHamlet_p1023,"Pues, cuando él venga, yo haré que mi hija le salga al paso."
modified_WilliamShakespeareHamlet_p1024,"Vos y yo nos ocultaremos detrás de los tapices, para observar lo que hace al"
modified_WilliamShakespeareHamlet_p1025,"verla. Si él no la ama y no es esta la causa de haber perdido el juicio,"
modified_WilliamShakespeareHamlet_p1026,despedidme de vuestro lado y de vuestra corte y enviadme a una alquería a
modified_WilliamShakespeareHamlet_p1027,guiar un arado.
modified_WilliamShakespeareHamlet_p1028,"Sí, yo lo quiero averiguar."
modified_WilliamShakespeareHamlet_p1029,"Pero, ¿veis? ¡Qué lástima! Leyendo viene el infeliz."
modified_WilliamShakespeareHamlet_p1030,"Retiraos, yo os lo suplico, retiraos entrambos, que le quiero"
modified_WilliamShakespeareHamlet_p1031,"hablar, si me dais licencia."
modified_WilliamShakespeareHamlet_p1032,Escena VII
modified_WilliamShakespeareHamlet_p1033,"POLONIO, HAMLET"
modified_WilliamShakespeareHamlet_p1034,"¡Cómo os va, mi buen señor!"
modified_WilliamShakespeareHamlet_p1035,"Bien, a Dios gracias."
modified_WilliamShakespeareHamlet_p1036,¿Me conocéis?
modified_WilliamShakespeareHamlet_p1037,Perfectamente. Tú vendes peces.
modified_WilliamShakespeareHamlet_p1038,¿Yo? No señor.
modified_WilliamShakespeareHamlet_p1039,Así fueras honrado.
modified_WilliamShakespeareHamlet_p1040,¿Honrado decís?
modified_WilliamShakespeareHamlet_p1041,"Sí, señor, que lo digo. El ser honrado según va el mundo, es"
modified_WilliamShakespeareHamlet_p1042,lo mismo que ser escogido uno entre diez mil.
modified_WilliamShakespeareHamlet_p1043,Todo eso es verdad.
modified_WilliamShakespeareHamlet_p1044,Si el sol engendra gusanos en un perro muerto y aunque es un
modified_WilliamShakespeareHamlet_p1045,"Dios, alumbra benigno con sus rayos a un cadáver corrupto... ¿No tienes una"
modified_WilliamShakespeareHamlet_p1046,hija?
modified_WilliamShakespeareHamlet_p1047,"Sí, señor, una tengo."
modified_WilliamShakespeareHamlet_p1048,Pues no la dejes pasear al sol. La concepción es una
modified_WilliamShakespeareHamlet_p1049,bendición del cielo; pero no del modo en que tu hija podrá concebir. Cuida
modified_WilliamShakespeareHamlet_p1050,"mucho de esto, amigo."
modified_WilliamShakespeareHamlet_p1051,¿Pero qué queréis decir con eso? Siempre está pensando en
modified_WilliamShakespeareHamlet_p1052,"mi hija. No obstante, al principio no me conoció... Dice que vendo peces..."
modified_WilliamShakespeareHamlet_p1053,"¡Está rematado, rematado!... Y en verdad que yo también, siendo mozo, me"
modified_WilliamShakespeareHamlet_p1054,vi muy trastornado por el amor... Casi tanto como él. Quiero hablarle otra
modified_WilliamShakespeareHamlet_p1055,vez. ¿Qué estáis leyendo?
modified_WilliamShakespeareHamlet_p1056,"Palabras, palabras, todo palabras."
modified_WilliamShakespeareHamlet_p1057,¿Y de qué se trata?
modified_WilliamShakespeareHamlet_p1058,¿Entre quién?
modified_WilliamShakespeareHamlet_p1059,"Digo, que ¿de qué trata el libro que leéis?"
modified_WilliamShakespeareHamlet_p1060,"De calumnias. Aquí dice el malvado satírico, que los viejos"
modified_WilliamShakespeareHamlet_p1061,"tienen la barba blanca, las caras con arrugas, que vierten de sus ojos ámbar"
modified_WilliamShakespeareHamlet_p1062,"abundante y goma de ciruela; que padecen gran debilidad de piernas, y"
modified_WilliamShakespeareHamlet_p1063,"mucha falta de entendimiento. Todo lo cual, señor mío, aunque yo plena y"
modified_WilliamShakespeareHamlet_p1064,"eficazmente lo creo; con todo eso, no me parece bien hallarlo afirmado en"
modified_WilliamShakespeareHamlet_p1065,"tales términos, porque al fin, vos seríais sin duda tan joven como yo, si os"
modified_WilliamShakespeareHamlet_p1066,fuera posible andar hacia atrás como el cangrejo.
modified_WilliamShakespeareHamlet_p1067,"Aunque todo es locura, no deja de observar método en lo que"
modified_WilliamShakespeareHamlet_p1068,"dice. ¿Queréis venir, señor, adonde no os dé el aire?"
modified_WilliamShakespeareHamlet_p1069,¿Adónde? ¿A la sepultura?
modified_WilliamShakespeareHamlet_p1070,"Cierto, que allí no da el aire. ¡Con qué agudeza responde"
modified_WilliamShakespeareHamlet_p1071,"siempre! Estos golpes felices son frecuentes en la locura, cuando en el estado"
modified_WilliamShakespeareHamlet_p1072,"de razón y salud, tal vez no se logran. Voyle a dejar y disponer al instante el"
modified_WilliamShakespeareHamlet_p1073,"careo entre él, y mi hija. Señor, si me dais licencia de que me vaya..."
modified_WilliamShakespeareHamlet_p1074,No me puedes pedir cosa que con más gusto te conceda;
modified_WilliamShakespeareHamlet_p1075,"exceptuando la vida, eso sí, exceptuando la vida."
modified_WilliamShakespeareHamlet_p1076,"Adiós, señor."
modified_WilliamShakespeareHamlet_p1077,¡Fastidiosos y extravagantes viejos!
modified_WilliamShakespeareHamlet_p1078,"Si buscáis al príncipe, vedle ahí."
modified_WilliamShakespeareHamlet_p1079,Escena VIII
modified_WilliamShakespeareHamlet_p1080,"HAMLET, RICARDO, GUILLERMO"
modified_WilliamShakespeareHamlet_p1081,"Buenos días, señor."
modified_WilliamShakespeareHamlet_p1082,Dios guarde a vuestra Alteza.
modified_WilliamShakespeareHamlet_p1083,Mi venerado Príncipe.
modified_WilliamShakespeareHamlet_p1084,"¡Oh! Buenos amigos. ¿Cómo va? ¡Guillermo, Ricardo,"
modified_WilliamShakespeareHamlet_p1085,guapos mozos! ¿Cómo va? ¿Qué se hace de bueno?
modified_WilliamShakespeareHamlet_p1086,"Nada, señor; pasamos una vida muy indiferente."
modified_WilliamShakespeareHamlet_p1087,"Nos creemos felices en no ser demasiado felices. No, no"
modified_WilliamShakespeareHamlet_p1088,servimos de airón al tocado de la fortuna.
modified_WilliamShakespeareHamlet_p1089,¿Ni de suelas a su calzado?
modified_WilliamShakespeareHamlet_p1090,Ni uno ni otro.
modified_WilliamShakespeareHamlet_p1091,En tal caso estaréis colocados hacia su cintura: allí es el
modified_WilliamShakespeareHamlet_p1092,centro de los favores.
modified_WilliamShakespeareHamlet_p1093,"Cierto, como privados suyos."
modified_WilliamShakespeareHamlet_p1094,"Pues allí en lo más oculto... ¡Ah! Decís bien, ella es una"
modified_WilliamShakespeareHamlet_p1095,prostituta... ¿Qué hay de nuevo?
modified_WilliamShakespeareHamlet_p1096,"Nada, sino que ya los hombres van siendo buenos."
modified_WilliamShakespeareHamlet_p1097,Señal que el día del juicio va a venir pronto. Pero vuestras
modified_WilliamShakespeareHamlet_p1098,noticias no son ciertas... Permitid que os pregunte más particularmente. ¿Por
modified_WilliamShakespeareHamlet_p1099,"qué delitos os ha traído aquí vuestra mala suerte, a vivir en prisión?"
modified_WilliamShakespeareHamlet_p1100,¿En prisión decís?
modified_WilliamShakespeareHamlet_p1101,"Sí, Dinamarca es una cárcel."
modified_WilliamShakespeareHamlet_p1102,También el mundo lo será.
modified_WilliamShakespeareHamlet_p1103,"Y muy grande: con muchas guardas, encierros y"
modified_WilliamShakespeareHamlet_p1104,"calabozos, y Dinamarca es uno de los peores."
modified_WilliamShakespeareHamlet_p1105,Nosotros no éramos de esa opinión.
modified_WilliamShakespeareHamlet_p1106,"Para vosotros podrá no serlo, porque nada hay bueno ni"
modified_WilliamShakespeareHamlet_p1107,"malo, sino en fuerza de nuestra fantasía. Para mí es una verdadera cárcel."
modified_WilliamShakespeareHamlet_p1108,"Será vuestra ambición la que os le figura tal, la grandeza de"
modified_WilliamShakespeareHamlet_p1109,vuestro ánimo le hallará estrecho.
modified_WilliamShakespeareHamlet_p1110,¡Oh! ¡Dios mío! Yo pudiera estar encerrado en la cáscara de
modified_WilliamShakespeareHamlet_p1111,"una nuez y creerme soberano de un estado inmenso... Pero, estos sueños"
modified_WilliamShakespeareHamlet_p1112,terribles me hacen infeliz.
modified_WilliamShakespeareHamlet_p1113,"Todos esos sueños son ambición, y todo cuanto al ambicioso"
modified_WilliamShakespeareHamlet_p1114,"le agita, no es más que la sombra de un sueño."
modified_WilliamShakespeareHamlet_p1115,"El sueño, en sí, no es más que una sombra."
modified_WilliamShakespeareHamlet_p1116,"Ciertamente, y yo considero la ambición por tan ligera y"
modified_WilliamShakespeareHamlet_p1117,"vana, que me parece la sombra de una sombra."
modified_WilliamShakespeareHamlet_p1118,"De donde resulta, que los mendigos son cuerpos y los"
modified_WilliamShakespeareHamlet_p1119,"monarcas y héroes agigantados, sombras de los mendigos... Iremos un rato a"
modified_WilliamShakespeareHamlet_p1120,"la corte, señores; porque, a la verdad, no tengo la cabeza para discurrir."
modified_WilliamShakespeareHamlet_p1121,LOS Os iremos sirviendo.
modified_WilliamShakespeareHamlet_p1122,¡Oh! No se trata de eso. No os quiero confundir con mis
modified_WilliamShakespeareHamlet_p1123,"criados que, a fe de hombre de bien, me sirven indignamente. Pero, decidme"
modified_WilliamShakespeareHamlet_p1124,"por nuestra amistad antigua, ¿qué hacéis en Elsingor?"
modified_WilliamShakespeareHamlet_p1125,"Señor, hemos venido únicamente a veros."
modified_WilliamShakespeareHamlet_p1126,"Tan pobre soy, que aun de gracias estoy escaso, no obstante,"
modified_WilliamShakespeareHamlet_p1127,"agradezco vuestra fineza... Bien que os puedo asegurar que mis gracias,"
modified_WilliamShakespeareHamlet_p1128,"aunque se paguen a ochavo, se pagan mucho. Y ¿quién os ha hecho venir?"
modified_WilliamShakespeareHamlet_p1129,"¿Es libre esta visita? ¿Me la hacéis por vuestro gusto propio? Vaya, habladme"
modified_WilliamShakespeareHamlet_p1130,"con franqueza, vaya, decídmelo."
modified_WilliamShakespeareHamlet_p1131,"¿Y qué os hemos de decir, señor?"
modified_WilliamShakespeareHamlet_p1132,"Todo lo que haya acerca de esto. A vosotros os envían, sin"
modified_WilliamShakespeareHamlet_p1133,"duda, y en vuestros ojos hallo una especie de confesión, que toda vuestra"
modified_WilliamShakespeareHamlet_p1134,"reserva no puede desmentir. Yo sé que el bueno del Rey, y también la Reina"
modified_WilliamShakespeareHamlet_p1135,os han mandado que vengáis.
modified_WilliamShakespeareHamlet_p1136,"Pero, ¿a qué fin?"
modified_WilliamShakespeareHamlet_p1137,Eso es lo que debéis decirme. Pero os pido por los derechos
modified_WilliamShakespeareHamlet_p1138,"de nuestra amistad, por la conformidad de nuestros años juveniles, por las"
modified_WilliamShakespeareHamlet_p1139,"obligaciones de nuestro no interrumpido afecto; por todo aquello, en fin, que"
modified_WilliamShakespeareHamlet_p1140,"sea para vosotros más grato y respetable, que me digáis con sencillez la"
modified_WilliamShakespeareHamlet_p1141,"verdad. ¿Os han mandado venir, o no?"
modified_WilliamShakespeareHamlet_p1142,¿Qué dices tú?
modified_WilliamShakespeareHamlet_p1143,"Ya os he dicho que lo estoy viendo en vuestros ojos, si me"
modified_WilliamShakespeareHamlet_p1144,"estimáis de veras, no hay que desmentirlos."
modified_WilliamShakespeareHamlet_p1145,"Pues, señor, es cierto, nos han hecho venir."
modified_WilliamShakespeareHamlet_p1146,Y yo os voy a decir el motivo: así me anticiparé a vuestra
modified_WilliamShakespeareHamlet_p1147,propia confesión; sin que la fidelidad que debéis al Rey y a la Reina quede
modified_WilliamShakespeareHamlet_p1148,"por vosotros ofendida. Yo he perdido de poco tiempo a esta parte, sin saber la"
modified_WilliamShakespeareHamlet_p1149,"causa, toda mi alegría, olvidando mis ordinarias ocupaciones, y este accidente"
modified_WilliamShakespeareHamlet_p1150,"ha sido tan funesto a mi salud; que la tierra, esa divina máquina, me parece"
modified_WilliamShakespeareHamlet_p1151,"un promontorio estéril, ese dosel magnifico de los cielos, ese hermoso"
modified_WilliamShakespeareHamlet_p1152,"firmamento que veis sobre nosotros, esa techumbre majestuosa sembrada de"
modified_WilliamShakespeareHamlet_p1153,"doradas luces, no otra cosa me parece que una desagradable y pestífera"
modified_WilliamShakespeareHamlet_p1154,multitud de vapores. ¡Que admirable fábrica es la del hombre! ¡Qué noble su
modified_WilliamShakespeareHamlet_p1155,razón! ¡Qué infinitas sus facultades! ¡Qué expresivo y maravilloso en su
modified_WilliamShakespeareHamlet_p1156,forma y sus movimientos! ¡Qué semejante a un ángel en sus acciones! Y en
modified_WilliamShakespeareHamlet_p1157,"su espíritu, ¡qué semejante a Dios! Él es sin duda lo más hermoso de la tierra,"
modified_WilliamShakespeareHamlet_p1158,"el más perfecto de todos los animales. Pues, no obstante, ¿qué juzgáis que es"
modified_WilliamShakespeareHamlet_p1159,en mi estimación ese purificado polvo? El hombre no me deleita... ni menos
modified_WilliamShakespeareHamlet_p1160,la mujer... bien que ya veo en vuestra sonrisa que aprobáis mi opinión.
modified_WilliamShakespeareHamlet_p1161,"En verdad, señor, que no habéis acertado mis ideas."
modified_WilliamShakespeareHamlet_p1162,Pues ¿por qué te reías cuando dije que no me deleita el
modified_WilliamShakespeareHamlet_p1163,hombre?
modified_WilliamShakespeareHamlet_p1164,"Me reí al considerar, puesto que los hombres no os deleitan,"
modified_WilliamShakespeareHamlet_p1165,qué comidas de Cuaresma daréis a los Cómicos que hemos hallado en el
modified_WilliamShakespeareHamlet_p1166,"camino, y están ahí deseando emplearse en servicio vuestro."
modified_WilliamShakespeareHamlet_p1167,"El que hace de Rey sea muy bien venido, Su Majestad"
modified_WilliamShakespeareHamlet_p1168,"recibirá mis obsequios como es de razón, el arrojado caballero sacará a lucir"
modified_WilliamShakespeareHamlet_p1169,"su espada y su broquel, el enamorado no suspirará de balde, el que hace de"
modified_WilliamShakespeareHamlet_p1170,"loco acabará su papel en paz, el patán dará aquellas risotadas con que sacude"
modified_WilliamShakespeareHamlet_p1171,"los pulmones áridos, y la dama expresará libremente su pasión o las"
modified_WilliamShakespeareHamlet_p1172,interrupciones del verso hablarán por ella. Y ¿qué Cómicos son?
modified_WilliamShakespeareHamlet_p1173,Los que más os agradan regularmente. La compañía trágica
modified_WilliamShakespeareHamlet_p1174,de nuestra ciudad.
modified_WilliamShakespeareHamlet_p1175,¿Y por qué andan vagando así? ¿No les sería mejor para su
modified_WilliamShakespeareHamlet_p1176,reputación y sus intereses establecerse en alguna parte?
modified_WilliamShakespeareHamlet_p1177,Creo que los últimos reglamentos se lo prohíben.
modified_WilliamShakespeareHamlet_p1178,¿Son hoy tan bien recibidos como cuando yo estuve en la
modified_WilliamShakespeareHamlet_p1179,ciudad? ¿Acude siempre el mismo concurso?
modified_WilliamShakespeareHamlet_p1180,"No, señor, no por cierto."
modified_WilliamShakespeareHamlet_p1181,¿Y en qué consiste? ¿Se han echado a perder?
modified_WilliamShakespeareHamlet_p1182,"No, señor. Ellos han procurado seguir siempre su"
modified_WilliamShakespeareHamlet_p1183,"acostumbrado método; pero hay aquí una cría de chiquillos, vencejos"
modified_WilliamShakespeareHamlet_p1184,"chillones, que gritando en la declamación fuera de propósito, son por esto"
modified_WilliamShakespeareHamlet_p1185,"mismo palmoteados hasta el exceso. Esta es la diversión del día, y tanto han"
modified_WilliamShakespeareHamlet_p1186,denigrado los espectáculos ordinarios (como ellos los llaman) que muchos
modified_WilliamShakespeareHamlet_p1187,"caballeros de espada en cinta, atemorizados de las plumas de ganso de este"
modified_WilliamShakespeareHamlet_p1188,"teatro, rara vez se atreven a poner el pie en los otros."
modified_WilliamShakespeareHamlet_p1189,¡Oiga! ¿Conque sin muchachos? ¿Y quién los sostiene? ¿Qué
modified_WilliamShakespeareHamlet_p1190,sueldo les dan? ¿Abandonarán el ejercicio cuando pierdan la voz para cantar?
modified_WilliamShakespeareHamlet_p1191,"Y cuando tengan que hacerse cómicos ordinarios, como parece verosímil que"
modified_WilliamShakespeareHamlet_p1192,"su edad si carecen de otros medios, ¿no dirán entonces que sus compositores"
modified_WilliamShakespeareHamlet_p1193,"los han perjudicado, haciéndoles declamar contra la profesión misma que han"
modified_WilliamShakespeareHamlet_p1194,tenido que abrazar después?
modified_WilliamShakespeareHamlet_p1195,Lo cierto es que han ocurrido ya muchos disgustos por
modified_WilliamShakespeareHamlet_p1196,"ambas partes, y la nación ve sin escrúpulo continuarse la discordia entre"
modified_WilliamShakespeareHamlet_p1197,"ellos. Ha habido tiempo en que el dinero de las piezas no se cobraba, hasta"
modified_WilliamShakespeareHamlet_p1198,que el Poeta y el Cómico reñían y se hartaban de bofetones.
modified_WilliamShakespeareHamlet_p1199,¿Es posible?
modified_WilliamShakespeareHamlet_p1200,"¡Oh! Sí lo es, como que ha habido ya muchas cabezas"
modified_WilliamShakespeareHamlet_p1201,rotas.
modified_WilliamShakespeareHamlet_p1202,"Y qué, ¿los chicos han vencido en esas peleas?"
modified_WilliamShakespeareHamlet_p1203,"Cierto que sí, y se hubieran burlado del mismo Hércules, con"
modified_WilliamShakespeareHamlet_p1204,maza y todo.
modified_WilliamShakespeareHamlet_p1205,"No es extraño. Ya veis mi tío, Rey de Dinamarca. Los que se"
modified_WilliamShakespeareHamlet_p1206,"mofaban de él mientras vivió mi padre, ahora dan veinte, cuarenta, cincuenta"
modified_WilliamShakespeareHamlet_p1207,y aun cien ducados por su retrato de miniatura. En esto hay algo que es más
modified_WilliamShakespeareHamlet_p1208,"que natural, si la filosofía pudiera descubrirlo."
modified_WilliamShakespeareHamlet_p1209,Ya están ahí los Cómicos.
modified_WilliamShakespeareHamlet_p1210,"Pues, caballeros, muy bien venidos a Elsingor; acercaos aquí,"
modified_WilliamShakespeareHamlet_p1211,dadme las manos. Las señales de una buena acogida consisten por lo común
modified_WilliamShakespeareHamlet_p1212,"en ceremonias y cumplimientos; pero, permitid que os trate así, porque os"
modified_WilliamShakespeareHamlet_p1213,"hago saber que yo debo recibir muy bien a los Cómicos, en lo exterior, y no"
modified_WilliamShakespeareHamlet_p1214,"quisiera que las distinciones que a ellos les haga, pareciesen mayores que las"
modified_WilliamShakespeareHamlet_p1215,"que os hago a vosotros. Bienvenidos. Pero, mi tío padre, y mi madre tía, a fe"
modified_WilliamShakespeareHamlet_p1216,que se equivocan mucho.
